word,anticipation,joy,trust,fear,sadness,disgust,anger,surprise,positive,negative,none
requisito,2,0,1,0,0,1,0,0,0,0,0
resaca,0,1,0,0,1,0,0,0,0,0,1
resaltar,1,1,0,0,0,0,0,0,2,0,5
resbaladizo,0,0,0,1,0,1,0,0,0,0,0
rescate,0,0,0,0,0,0,0,0,0,0,1
rescate,0,1,0,0,0,0,0,0,0,0,0
rescindir,0,1,0,0,0,0,0,0,0,0,1
resentimiento,0,0,0,0,0,0,0,0,0,0,3
resentimiento,0,0,0,0,0,0,1,0,0,0,1
reserva,0,0,0,0,0,0,0,0,0,0,1
reservista,0,0,1,0,0,0,1,0,0,0,6
residencial,1,1,4,0,0,0,0,0,2,0,3
residente,0,0,0,0,0,1,0,0,0,0,0
residuos,1,0,0,0,0,0,0,0,0,0,0
resienten,0,0,0,0,0,0,0,0,0,0,1
resistir,4,0,0,0,0,0,0,0,0,0,4
resolver,0,2,0,0,0,0,0,0,0,0,0
resolver,1,3,0,0,0,0,0,0,0,0,0
resonar,0,0,0,0,0,0,0,0,0,0,2
resonar,1,1,0,0,0,0,0,0,0,0,1
resoplar,0,0,0,0,1,0,0,2,0,0,0
resoplido,0,0,0,0,0,1,0,0,0,0,1
resort,1,5,1,2,0,0,0,0,1,0,1
respaldar,1,1,1,0,0,0,0,0,0,0,0
respaldo,1,0,0,2,0,0,1,0,0,0,0
respecto,0,1,0,0,0,0,0,0,0,0,0
respeto,0,0,0,0,0,0,0,1,0,0,0
respeto,0,1,0,0,0,0,0,0,0,0,1
respiración,0,0,0,0,0,0,1,0,0,0,1
respiratorio,1,0,0,1,0,0,0,0,0,0,2
respiro,0,1,0,0,0,0,0,0,0,0,1
resplandeciente,1,0,0,0,0,0,0,0,0,0,1
resplandor,0,0,0,0,0,0,0,0,0,0,1
resplandor,0,1,0,3,0,1,4,0,0,0,3
resplandor,0,4,0,0,0,0,0,1,4,0,1
responder,0,0,0,0,0,0,0,0,0,0,3
responsabilidad,0,0,0,1,0,0,0,0,1,2,4
responsable,0,0,0,0,0,0,1,0,0,0,2
respuesta,0,0,0,0,0,0,0,0,0,0,1
respuesta,0,0,0,0,0,0,0,0,0,0,1
restablecer,0,0,0,0,0,0,0,0,0,0,1
restablecer,0,0,0,0,0,0,0,1,0,0,0
restablecer,1,0,0,0,0,0,0,0,0,0,0
restar,0,0,0,0,0,0,0,0,0,0,2
restar,0,0,0,1,0,0,0,0,0,0,2
restaurante,0,3,0,0,0,0,0,0,0,0,0
restaurante,0,7,0,0,0,0,0,0,0,0,2
restaurar,0,3,0,0,0,0,0,0,0,0,0
restricción,0,0,0,0,1,0,0,0,0,0,0
restringir,0,1,0,0,1,0,0,0,0,0,1
resucitar,0,1,0,0,0,0,0,0,0,0,1
resucitar,1,2,0,0,0,0,0,0,3,0,3
resuelto,0,3,0,0,0,0,2,0,0,1,3
resultado,0,0,1,0,0,0,1,2,0,0,0
resultado,0,1,0,0,0,0,0,0,0,0,1
resumen,1,2,2,0,0,0,0,2,1,0,2
resumen,1,3,1,1,0,0,0,0,0,0,4
resumir,0,0,0,0,0,0,0,0,0,0,2
resurgir,0,0,0,0,0,0,0,1,0,0,0
resurgir,0,1,0,0,0,0,0,0,0,0,1
retaguardia,0,0,0,0,0,0,0,1,0,0,0
retaguardia,0,0,1,0,0,0,0,0,0,0,7
retén,0,0,0,1,0,0,0,0,0,0,1
retener,2,0,0,3,1,0,3,0,0,0,1
retenido,0,0,0,0,1,0,0,0,0,0,0
retirada,0,0,0,0,1,0,0,0,0,0,0
retirado,1,0,0,0,0,0,0,0,0,0,1
retirar,0,0,0,1,1,1,1,0,0,0,1
retiro,0,0,0,0,0,0,1,0,0,0,2
retocar,0,1,1,0,0,0,1,1,0,0,0
retomado,0,0,0,0,0,0,0,0,0,0,1
retoques,0,0,0,0,0,0,0,0,0,0,2
retorcer,0,0,0,0,1,0,0,0,0,0,0
retractado,0,0,0,0,0,0,0,0,0,0,1
retraer,0,0,0,1,0,0,0,0,0,0,1
retraso,0,0,0,1,0,0,0,0,0,0,0
retratar,4,1,0,0,0,0,0,2,0,0,5
retrato,1,0,0,0,0,0,0,0,0,0,2
retroactivo,3,0,1,0,0,1,2,1,1,3,4
retroceso,0,0,0,0,0,0,0,0,0,0,1
retrospectiva,0,2,0,0,1,0,0,0,0,0,0
retrospectivo,0,1,0,0,0,0,0,0,0,0,0
retumbar,0,0,0,2,0,0,0,0,0,0,0
reubicar,0,0,0,0,1,0,0,1,0,0,0
reunificación,1,0,0,0,0,0,0,0,0,0,0
reunificar,0,2,0,0,0,0,0,0,0,0,0
reunión,0,0,0,0,0,0,0,0,0,0,1
reunión,0,3,0,0,0,1,0,0,0,0,6
reunir,0,1,0,0,0,1,0,0,0,0,1
reunir,1,0,0,0,0,0,0,0,0,0,1
reunirse,0,2,0,0,0,0,0,0,3,1,3
reutilizar,0,0,0,0,0,0,0,0,0,0,2
rev,0,0,0,0,0,0,0,0,0,0,3
revelación,0,0,0,0,0,0,0,0,0,0,2
revelan,5,1,0,0,0,1,0,5,2,1,3
revelar,0,0,0,0,0,0,0,0,0,0,2
revelar,0,0,1,0,1,1,0,0,0,0,0
revelar,0,1,0,0,0,0,0,0,0,0,0
revendido,1,0,0,0,2,3,1,0,0,0,5
reverber,1,2,0,0,0,0,0,2,0,0,0
reverente,0,1,0,0,0,0,0,0,0,0,1
reversible,0,0,0,0,0,1,0,0,0,0,0
revertir,1,0,0,0,0,0,0,0,0,0,0
revés,0,0,0,0,0,0,0,0,0,0,1
revés,0,0,0,0,0,0,0,0,0,0,2
revestido,0,0,0,0,0,0,0,0,0,0,2
revestimiento,0,0,0,0,0,0,0,0,0,0,1
revisar,0,2,0,0,1,0,0,0,0,0,1
revision,0,0,0,0,0,0,0,0,0,0,1
revisión,0,0,0,0,0,0,0,1,0,0,0
revisión,0,1,0,0,0,0,0,0,0,0,2
revisión,1,0,0,0,0,1,0,0,0,0,1
revisión,2,0,0,0,1,0,1,0,0,0,7
revitalizar,0,0,0,0,0,0,0,0,0,0,1
revitalizar,0,0,0,0,0,0,0,0,0,0,2
revitalizar,0,2,0,0,0,0,0,0,0,0,1
revivir,0,5,1,0,0,0,0,2,0,0,2
revolcarse,0,0,0,0,1,0,0,0,0,0,0
revoltijo,0,0,0,0,0,0,0,0,0,0,3
revoltoso,0,0,0,1,1,0,0,0,0,0,0
revolucionario,0,0,0,1,0,0,0,0,0,0,1
revolver,0,1,0,0,0,1,0,0,0,0,0
revolver,0,1,0,0,1,0,0,0,2,1,3
revuelta,0,0,0,0,0,0,1,0,0,0,1
revuelta,1,0,0,0,0,1,0,0,0,0,1
revuelto,0,0,0,0,0,0,0,0,0,0,3
rey,0,1,1,0,0,0,0,0,0,0,0
rezagado,0,0,0,0,1,0,0,0,0,0,0
riachuelo,0,0,0,0,0,0,0,0,0,0,1
ricino,0,0,0,0,0,0,0,0,0,0,2
rick,0,0,0,0,0,0,1,0,0,0,1
rico,0,1,0,0,0,0,0,0,0,0,0
rico,0,4,0,0,0,0,0,0,0,0,0
ricos,0,8,0,0,0,0,1,0,1,0,1
ricos,1,4,0,0,0,0,0,0,4,0,0
ridiculo,0,1,0,0,0,0,0,0,0,0,1
rienda,1,1,0,0,0,0,0,0,0,0,0
riesgo,0,0,1,0,0,0,0,0,0,0,1
rifle,0,0,0,0,0,0,0,0,0,0,2
rígido,0,1,0,0,0,0,0,0,0,0,0
rigor,0,0,0,0,0,0,0,0,0,0,2
rima,0,1,0,0,0,0,0,0,0,0,0
rimbombante,0,0,0,0,0,0,1,0,0,0,2
rinse,0,0,0,0,0,0,1,0,0,0,2
río,0,1,0,0,0,0,0,0,0,0,1
riqueza,0,3,0,0,0,0,0,0,0,0,6
risa,0,1,0,0,0,0,0,0,0,0,0
risa,0,4,0,0,0,0,0,0,0,0,1
risas,0,3,0,0,0,0,0,0,0,0,1
risible,0,0,0,0,0,0,0,0,0,0,2
risita,0,0,0,0,0,0,0,0,0,0,2
ritmo,0,1,0,0,0,0,0,0,0,0,2
rivalidad,0,0,0,0,0,0,0,0,0,0,2
rizado,1,0,0,0,0,0,0,0,0,0,0
robado,0,0,0,1,0,0,1,0,0,0,0
robar,0,0,0,0,0,0,0,0,0,0,1
robar,0,0,0,0,4,1,2,0,0,0,1
robin,0,1,0,0,0,0,0,0,0,0,0
robó,0,0,0,0,0,0,0,1,0,0,0
robo,0,0,0,1,0,0,1,0,0,0,1
robo,0,1,0,0,0,0,0,0,0,0,0
robos,0,0,0,0,1,0,0,0,0,0,0
robot,1,1,0,0,0,0,0,2,0,0,6
robusto,0,0,0,0,0,0,0,0,0,0,1
roca,0,1,0,0,0,0,0,0,0,0,0
rocen,0,0,0,0,0,0,0,0,0,0,1
rocosa,0,1,0,0,1,0,0,0,0,0,0
rodean,0,0,0,1,0,0,0,0,0,0,0
rodean,0,0,2,0,0,0,0,1,0,0,0
rodeo,0,1,0,0,0,0,0,0,0,0,2
rodilla,0,1,0,0,0,1,0,0,0,0,1
rodilla,1,0,0,0,0,0,0,0,0,0,2
rojo,0,2,0,1,0,0,1,0,0,0,8
rollo,0,0,0,0,0,0,0,0,0,0,4
rollo,0,0,0,0,0,0,0,1,0,0,2
romance,0,1,0,0,0,0,0,0,0,0,1
romanticismo,0,7,0,0,0,0,0,3,0,0,0
romantico,1,0,0,0,0,0,0,0,0,0,0
romántico,1,2,0,0,0,0,0,0,0,0,0
rompecabezas,1,0,0,0,0,0,0,0,0,0,0
romper,0,0,0,1,1,0,0,0,0,0,0
rompió,0,0,0,0,1,0,0,0,0,0,3
ron,0,0,0,0,0,0,0,0,0,0,2
rosa,0,1,0,0,0,0,0,0,0,0,1
rosa,0,5,0,0,0,0,0,1,0,0,1
rosi,0,3,0,0,0,1,0,0,0,0,1
rotativo,1,0,0,0,0,0,0,0,0,0,1
roto,0,0,0,0,0,0,0,0,0,0,1
roto,0,0,0,0,0,0,0,0,0,0,1
rotonda,0,0,0,0,0,0,0,0,0,0,2
rotundamente,0,0,1,0,0,0,0,1,0,0,0
rover,0,0,0,0,0,0,0,0,0,0,1
rozadura,0,0,0,0,0,0,0,0,0,0,3
rt,0,1,0,0,0,0,0,0,0,0,1
rte,0,0,0,0,0,0,0,0,0,0,2
rubi,1,0,0,0,0,0,0,0,0,0,4
rubio,0,1,0,0,0,0,0,0,0,0,1
rublo,0,0,0,0,0,0,0,0,0,0,1
rubor,0,0,0,0,0,0,0,0,0,0,1
rúbrica,0,1,0,0,0,0,0,0,0,0,0
ruda,0,0,0,1,0,0,0,0,0,0,2
rueda,0,0,0,0,0,0,0,0,0,0,9
ruego,0,0,0,0,0,0,0,0,0,0,1
rugbi,0,0,0,0,0,0,0,0,0,0,1
rugido,0,0,0,0,0,0,0,0,0,0,1
ruido,0,0,0,0,1,0,0,0,0,0,0
ruidosa,0,0,0,1,0,0,0,0,0,0,1
ruidoso,0,0,0,0,0,0,0,0,0,0,2
ruidoso,0,0,0,0,0,0,0,0,0,0,3
ruidoso,0,0,0,0,1,0,0,0,0,0,1
ruin,0,0,0,0,0,0,0,0,0,0,1
ruinas,0,1,0,0,0,0,0,0,0,0,0
ruinoso,0,0,0,1,0,0,0,0,0,0,0
rumor,0,0,0,0,0,0,0,0,0,0,2
rumores,1,0,0,0,0,0,1,1,0,0,2
rupe,0,1,0,0,0,0,0,0,0,0,1
ruptura,0,0,0,0,0,1,1,1,0,0,2
ruse,0,1,0,0,0,0,0,0,0,0,1
rusk,0,0,0,1,0,0,1,0,0,0,0
rutina,0,0,0,0,0,0,0,1,0,0,1
rutina,0,1,0,0,0,0,0,0,0,0,1
sabelotodo,0,2,1,0,0,0,0,0,0,0,0
sabía,0,0,0,0,0,0,0,0,0,0,1
sabiduría,0,1,0,0,0,0,0,0,0,0,2
sabiendas,0,1,0,0,0,0,0,0,0,0,1
sabio,0,0,0,0,0,0,0,0,0,0,1
sabio,0,1,4,0,0,0,0,0,5,0,1
sable,0,0,0,0,0,0,0,0,0,0,2
sabor,0,1,0,0,0,0,0,0,0,0,2
sabotaje,0,0,0,0,0,0,0,0,0,0,2
saboteador,0,0,0,0,0,0,1,0,0,0,2
sabroso,0,8,0,0,0,0,0,0,0,0,1
saco,0,0,1,0,0,0,0,0,0,0,0
sacrificio,0,1,0,0,1,0,0,0,0,0,0
sacro,0,0,0,0,0,0,0,0,0,0,3
sacrosanto,0,0,0,0,1,0,0,0,0,0,2
sacudida,0,0,0,0,0,0,0,0,0,0,1
sacudida,0,1,0,0,0,0,0,0,0,0,0
sacudido,0,0,0,0,1,0,0,0,0,0,1
sacudió,0,0,0,0,1,0,0,0,0,0,1
sacudir,1,0,1,0,0,0,0,0,0,0,0
sádico,0,0,0,0,0,1,0,0,0,0,2
sadomasoquista,0,0,0,2,0,2,1,0,2,0,2
saga,0,0,0,0,0,0,0,0,0,0,3
sagrado,0,1,0,0,0,0,0,0,0,0,0
sal,0,1,0,0,0,0,0,0,0,0,2
sala,0,0,0,0,0,0,1,0,0,0,0
sala,0,0,0,0,0,1,0,0,0,0,1
sala,1,0,0,1,0,0,0,0,0,0,6
salado,0,0,0,1,1,8,0,0,1,2,5
salario,0,1,1,0,0,0,0,0,0,0,0
salario,1,6,0,0,0,0,0,0,0,0,2
salchicha,0,0,0,0,0,1,0,0,0,0,1
salida,0,0,0,0,0,1,0,0,0,0,1
salida,0,0,1,0,1,0,0,0,0,0,0
salida,0,1,0,0,1,1,0,0,0,2,1
saliente,0,0,0,1,0,2,0,0,2,0,4
salir,0,0,0,0,0,0,0,0,0,0,10
salmón,0,0,0,0,0,0,0,0,0,0,3
salmonella,0,0,0,0,0,0,0,0,0,0,1
salmuera,0,0,0,0,0,0,0,0,0,0,1
salon,0,0,0,0,0,0,0,0,0,0,1
salsa,0,0,0,0,0,0,0,0,0,0,1
saltar,0,0,0,0,0,0,0,0,0,0,1
saltar,0,0,0,0,0,0,0,0,0,0,2
saltar,0,1,0,0,0,0,0,0,0,0,0
salto,0,0,0,0,0,0,0,0,0,0,1
salto,0,1,0,0,0,0,0,0,0,0,2
salud,0,3,0,1,0,0,0,0,0,0,0
saludable,0,1,0,0,0,0,0,0,0,0,0
saludable,0,3,0,0,0,0,0,0,0,0,0
saludar,0,2,0,0,0,0,0,0,0,0,0
saludo,0,3,4,0,0,1,0,0,2,0,1
salvación,0,1,1,0,0,0,0,0,0,0,0
salvador,0,0,0,1,0,0,0,0,0,0,1
salvaguardar,0,1,2,0,0,0,0,0,2,0,2
salvaje,0,0,0,0,0,0,1,0,0,0,0
salvaje,0,0,0,0,0,0,2,0,0,0,0
salvaje,0,1,0,3,0,0,0,4,3,2,2
salvajemente,0,0,0,0,0,0,0,1,3,2,2
salvajismo,0,0,0,1,0,0,1,0,0,0,0
salvar,0,1,0,0,0,0,0,0,0,0,2
salvar,0,3,1,0,0,0,0,0,0,0,0
salvo,0,0,0,0,0,0,0,0,0,0,1
sanador,0,0,0,0,0,0,0,0,0,0,1
sandía,0,1,0,0,0,0,0,0,0,0,0
saneamiento,0,1,0,0,0,0,0,0,0,0,2
sangrar,0,0,0,1,0,0,0,0,0,0,0
sangre,0,0,0,1,0,0,0,0,0,0,0
sanguijuela,0,1,0,0,0,1,0,0,0,0,3
sanguinario,0,0,0,1,0,0,0,0,0,0,1
santa,0,0,0,0,0,0,0,0,0,0,1
santidad,0,1,0,0,0,0,0,0,0,0,1
santo,0,1,1,0,0,0,0,0,0,0,0
santuario,0,0,1,0,0,0,0,0,0,0,1
sarcasmo,0,1,0,0,1,0,0,0,0,0,1
sarcástico,0,0,0,0,0,0,0,0,0,0,1
sarcástico,0,0,0,0,0,0,1,0,0,0,1
sardon,0,0,0,0,0,0,0,0,0,0,1
sastre,0,0,0,0,0,0,0,0,0,0,2
sate,0,1,0,0,0,0,0,0,0,0,2
satelite,0,1,0,0,0,0,0,0,0,0,0
sátira,0,1,0,0,0,1,1,0,0,0,0
satírico,0,1,0,0,0,0,1,0,0,0,0
satiris,0,1,0,0,0,2,0,1,0,0,4
satisface,0,2,0,0,0,0,0,0,0,0,0
satisfactoria,0,10,0,0,0,0,0,0,0,0,2
satisfactoriamente,0,3,0,0,0,0,0,0,0,0,0
saturar,0,0,0,0,0,0,0,0,0,0,1
sauerkraut,0,0,0,0,0,0,0,0,0,0,1
savia,0,0,0,0,1,0,0,0,0,0,1
sayer,0,0,0,0,0,0,0,0,0,0,2
scooter,0,1,0,0,0,0,0,0,0,0,2
sé,0,0,0,0,0,1,0,0,0,0,2
sebo,3,1,0,0,0,4,1,0,1,2,5
secador,0,0,0,0,0,0,0,1,0,0,0
secamente,0,0,0,0,1,0,0,0,0,0,0
sección,0,0,0,0,0,0,0,0,0,0,2
secesionarse,0,1,0,0,0,0,0,0,0,0,0
secesionista,0,0,0,0,0,0,0,0,0,0,1
secesionista,0,0,4,0,2,1,0,1,0,0,2
seco,0,0,0,0,0,1,0,0,0,0,0
secondaria,0,0,0,0,0,0,0,0,0,0,1
secretamente,0,0,0,0,0,0,0,0,0,0,2
secretaria,0,1,1,0,0,0,0,0,0,0,7
secretario,0,0,0,1,0,0,0,1,0,0,0
secreto,0,0,0,0,0,0,0,0,0,0,2
secta,0,0,0,1,0,0,0,0,0,0,1
sectaria,0,0,0,1,0,1,2,0,3,2,6
secuela,0,0,0,0,0,0,0,0,0,0,1
secuencialmente,0,1,1,0,0,0,0,0,3,1,2
secuestrar,0,0,0,0,0,0,0,0,0,0,1
secuestrar,0,0,0,1,0,0,0,0,0,0,1
secularización,0,0,0,0,1,0,0,0,0,0,1
sedán,0,1,0,0,0,0,0,0,0,0,0
sediciosa,0,0,0,1,0,0,1,0,0,0,6
seductor,0,1,0,0,0,0,0,0,0,0,1
segmento,0,0,0,0,0,0,0,1,0,0,0
seguir,0,0,0,1,0,0,0,0,0,0,0
seguir,0,1,0,0,0,0,0,0,0,0,1
segura,0,1,2,0,0,0,0,1,2,0,0
seguridad,0,1,1,0,0,0,0,0,0,0,0
seguridad,0,2,2,0,0,0,0,0,0,0,0
seguro,0,1,0,0,1,0,0,0,0,0,1
seguro,1,0,4,0,0,0,0,0,2,0,0
seis,0,0,0,0,0,0,0,0,0,0,9
selector,0,0,0,0,0,1,0,0,0,0,0
sello,0,0,0,0,0,0,0,1,0,0,0
sello,0,1,0,0,0,0,0,0,0,0,0
sello,0,2,4,0,0,0,0,0,0,0,2
semana,0,1,0,0,0,0,0,2,3,3,9
semana,1,2,0,2,0,0,0,0,0,0,3
semanal,0,0,0,0,0,0,0,0,0,0,2
sembradas,0,0,0,0,0,0,0,0,0,0,1
sembrar,0,0,0,0,0,0,1,1,0,0,0
semejanza,0,0,1,0,0,0,0,1,0,0,0
semi,0,0,0,0,0,0,0,0,0,0,2
semilla,0,3,0,0,0,0,0,0,0,0,0
semillero,1,0,0,0,0,0,0,0,0,0,2
seminal,0,1,0,0,0,0,0,0,0,0,2
senador,0,0,1,0,0,0,0,0,0,0,0
señal,0,0,0,0,0,0,0,0,0,0,2
sencillez,0,1,0,0,0,0,0,0,0,0,0
sencillo,0,1,0,0,0,0,0,0,0,0,2
sendero,0,0,0,1,0,0,0,0,0,0,1
senil,0,0,0,0,0,0,0,0,0,0,1
señor,0,0,0,0,0,0,0,0,0,0,1
señor,0,0,0,0,0,0,0,0,0,0,2
señor,0,0,0,0,0,0,1,0,0,0,2
señor,0,0,0,1,0,0,0,0,0,0,0
señor,0,1,0,0,0,0,0,0,0,0,0
señorita,0,1,0,0,0,0,0,0,0,0,1
sensación,0,0,0,0,0,0,0,0,0,0,1
sensación,0,2,0,0,0,0,0,0,0,0,1
sensacionalista,0,0,0,0,0,0,0,0,0,0,1
sensacionalista,0,1,0,0,0,0,1,0,0,0,0
sensatez,0,2,2,0,0,0,0,0,0,0,0
sensibilidad,0,0,0,0,0,0,0,0,0,0,1
sensible,0,1,0,0,1,0,0,0,0,0,0
sensible,0,1,1,0,2,0,0,0,0,0,0
sentado,0,2,0,0,0,0,0,0,0,0,2
sentarse,0,2,0,0,0,0,0,0,0,0,1
sentido,0,0,0,0,0,0,0,0,0,0,1
sentido,1,0,0,0,2,1,1,0,0,0,0
sentimiento,0,2,0,0,0,0,0,0,0,0,0
sentina,1,1,0,0,0,0,0,0,0,0,2
señuelo,0,1,0,0,0,0,1,0,0,0,0
separado,0,0,0,0,0,0,0,1,0,0,0
separar,0,0,0,0,0,0,0,0,0,0,1
separar,0,1,0,0,0,0,0,0,0,0,2
separatismo,0,0,0,0,0,0,0,0,0,0,2
separatista,1,0,0,2,0,0,0,0,0,0,2
séptimo,2,1,0,0,0,0,0,0,0,0,9
sepultureros,0,0,0,0,0,0,0,0,0,0,1
sequencia,0,0,1,0,0,0,0,1,0,0,0
sequía,0,0,0,0,0,0,0,0,0,0,2
séquito,1,0,0,0,0,0,0,0,0,0,0
será,0,0,0,0,0,1,0,0,0,0,1
serga,0,1,0,0,0,0,0,0,0,0,1
serial,0,0,0,0,0,1,0,0,0,0,1
seriamente,2,1,1,0,0,0,0,0,0,0,0
serie,0,0,0,7,0,0,0,1,0,0,1
sermoneador,0,0,0,0,0,0,0,0,0,0,1
serpiente,0,0,0,2,0,1,0,0,0,0,0
servicio,0,1,1,0,0,0,0,0,0,0,0
servidor,0,0,0,0,0,0,0,0,0,0,2
servidumbre,0,0,0,0,0,0,0,0,0,0,2
servidumbre,0,0,0,1,0,0,0,0,0,0,0
servil,0,0,0,0,0,0,0,0,0,0,1
servil,0,0,0,1,0,1,0,0,0,0,0
serviles,0,0,0,0,1,0,0,0,0,0,2
servir,0,0,1,0,0,0,0,0,0,0,0
sesenta,0,0,0,0,0,0,0,0,0,0,2
sesgar,0,1,0,0,0,0,0,0,0,0,2
sesión,0,0,0,0,0,1,0,0,0,0,0
setenta,1,0,0,0,0,0,0,0,0,0,3
sexismo,1,1,0,1,1,2,2,0,0,1,1
sexual,0,1,0,0,0,0,0,0,0,0,1
sexy,0,0,0,0,0,1,0,0,0,0,1
sf,0,0,0,0,0,0,0,0,0,0,2
shadowi,0,0,0,0,1,0,0,0,0,0,0
shah,1,0,0,0,0,0,0,0,0,0,0
shenanigan,1,0,0,0,0,0,0,0,0,0,0
shoo,0,0,0,1,0,0,0,0,0,0,0
si,0,0,0,0,0,0,0,0,0,0,1
sí,0,0,0,1,0,0,0,0,0,0,2
sic,0,0,0,0,0,0,1,0,0,0,1
siempre,0,0,0,0,0,1,0,0,2,2,7
siendo,0,7,0,0,0,0,0,1,0,0,2
sierra,0,0,0,0,0,0,0,1,0,0,1
siesta,0,0,0,0,0,0,0,0,0,0,1
siesta,0,0,0,0,0,0,0,0,0,0,2
siete,0,0,0,0,0,0,0,1,2,1,7
siglas,0,0,0,0,0,0,1,0,0,0,1
signatario,1,0,8,0,0,0,0,0,0,0,3
significaba,0,0,0,0,0,0,0,0,0,0,1
significación,2,2,1,0,0,0,0,0,6,1,2
significado,0,1,0,0,0,0,0,0,0,0,0
significado,2,1,7,1,0,0,0,0,0,0,0
significar,0,1,0,0,0,0,0,0,0,0,1
significativamente,0,1,1,0,0,0,0,0,0,0,1
silaba,0,0,1,0,0,0,0,0,0,0,2
silbar,0,0,0,0,0,0,0,0,0,0,2
silenciador,1,0,1,1,0,0,0,0,0,0,0
silencio,0,0,0,0,0,0,0,0,0,0,2
silencio,0,0,0,0,0,1,1,0,0,0,0
silencioso,0,0,0,0,0,0,1,0,0,0,1
silicio,0,0,0,0,0,0,0,0,0,0,2
silla,0,0,0,0,0,0,0,0,0,0,2
sillón,0,0,0,0,0,0,0,0,0,0,1
símbolo,0,0,0,0,0,0,0,0,0,0,2
simético,0,0,0,1,0,1,0,0,0,0,1
similar,0,1,0,0,0,0,0,0,0,0,0
similar,2,0,0,0,0,0,0,0,0,0,2
simon,0,0,0,0,0,1,0,0,0,0,0
simpatía,1,5,3,0,0,0,0,0,1,0,0
simpatico,0,0,0,0,0,0,0,0,0,0,1
simpático,1,1,0,0,0,0,0,0,0,0,0
simpatizantes,0,1,0,0,0,0,0,0,0,0,0
simple,0,0,0,0,1,0,0,0,0,0,1
simple,0,1,0,0,0,0,0,0,2,2,3
simplemente,0,0,0,0,0,0,0,0,0,0,2
simplificación,0,1,2,1,0,0,0,0,0,0,0
simplificar,0,0,0,0,0,0,0,0,0,0,2
simplificar,0,1,0,0,1,0,0,0,0,0,1
simplificar,1,2,0,0,0,0,0,1,2,3,6
simplista,0,1,0,0,0,0,0,0,0,0,1
simulacro,0,0,0,0,0,0,0,0,0,0,2
sin,0,0,0,0,1,0,0,0,0,0,7
sincero,0,0,0,0,0,0,1,0,0,0,1
sincero,0,0,0,0,0,1,0,0,0,0,1
sincero,1,0,8,0,0,0,0,1,0,0,2
síndico,0,0,2,0,0,0,0,0,1,0,5
sinergia,0,0,0,0,0,0,0,0,0,0,2
singular,0,0,0,0,0,0,0,0,0,0,2
siniestro,0,0,0,2,0,0,1,0,0,0,0
sinónimo,1,0,0,0,0,0,0,1,1,0,7
sinopsis,0,0,0,0,0,0,0,1,0,0,0
sinrazón,0,0,0,0,0,0,0,0,0,0,1
síntesis,0,0,0,1,0,0,0,0,0,0,2
sintético,0,0,0,1,1,1,0,6,0,0,1
síntoma,0,0,0,0,0,0,0,0,0,0,2
sintomático,0,0,0,1,0,0,0,0,0,0,8
sísmica,0,0,0,1,0,0,0,0,0,0,0
sistema,0,0,1,0,0,0,0,0,0,0,7
sistematico,0,0,1,0,0,0,0,0,0,0,1
sitio,1,0,0,0,0,0,0,0,0,0,1
sketch,0,2,0,0,0,0,0,0,0,0,1
smiley,0,0,0,0,0,0,0,0,0,0,1
smorgasbord,0,0,0,1,0,0,0,0,0,0,2
snob,0,1,0,0,0,0,0,0,0,0,0
snowboard,0,0,0,0,0,0,0,1,0,0,0
soberanamente,0,0,0,0,0,1,0,0,0,0,2
soborno,0,0,0,0,0,0,0,0,0,0,1
soborno,0,1,0,0,0,0,0,0,0,0,1
sobrante,0,0,0,0,0,0,0,0,0,0,1
sobre,0,0,0,0,0,0,0,0,0,0,1
sobrealimentar,0,2,0,0,0,0,0,0,0,0,1
sobrecarga,0,2,0,0,0,0,0,0,0,0,2
sobregiro,0,0,0,0,0,0,0,1,0,0,3
sobreinflado,1,0,0,0,0,0,0,0,0,0,1
sobremarcha,0,0,1,0,1,1,0,2,0,0,0
sobrepagados,0,0,0,0,1,1,1,0,0,0,0
sobrepasado,0,1,0,0,0,0,0,0,0,0,0
sobrepasar,1,0,0,3,0,1,3,0,0,0,1
sobrepasó,0,1,1,0,1,0,0,0,0,0,1
sobrepesca,1,0,0,0,0,0,0,0,0,0,0
sobreponer,0,0,0,0,0,1,0,0,0,0,0
sobreproducto,0,0,0,0,0,0,0,1,0,0,0
sobrepujado,0,1,0,0,0,0,0,0,0,0,0
sobresalir,0,0,0,0,0,0,0,0,0,0,2
sobrescribe,0,0,0,0,0,2,0,0,0,0,0
sobrestimar,0,1,0,0,0,0,0,0,0,0,2
sobresuscrito,0,0,0,0,0,0,0,0,0,0,1
sobrevalorada,0,0,0,1,1,2,0,0,2,2,1
sobrevalorado,1,0,0,0,0,2,0,0,0,0,0
sobreviviente,0,6,0,0,0,0,0,1,0,0,0
sobrino,0,0,0,0,0,0,0,0,0,0,2
socavado,0,0,0,0,0,0,0,0,0,0,1
socavar,0,0,0,0,1,0,0,0,0,0,1
social,1,2,1,0,0,0,0,0,0,0,0
socializada,0,1,0,0,0,0,0,0,0,0,1
sociedad,1,0,0,0,0,0,0,0,0,0,1
societal,0,0,0,0,1,0,0,0,0,0,0
socio,0,1,0,0,0,0,0,0,0,0,2
socio,0,1,0,0,0,1,0,0,0,0,2
sociológico,0,0,0,0,0,0,0,0,0,0,2
sociólogo,0,0,0,0,0,0,0,0,0,0,3
