word,anticipation,joy,trust,fear,sadness,disgust,anger,surprise,positive,negative,none
centenario,0,0,0,0,0,0,0,0,0,0,2
furiosamente,0,0,0,0,1,0,1,0,0,0,1
dessolicitar,0,0,0,0,1,0,0,0,0,0,0
vedar,0,0,0,0,0,0,0,0,0,0,3
renunciar a,0,0,0,0,0,0,0,0,0,0,2
cacareo,0,0,0,0,0,0,0,0,0,0,2
Triunfante,0,8,0,0,0,0,0,0,2,0,0
reenfocar,0,0,0,0,0,0,1,1,0,0,0
pie,0,0,0,0,0,0,0,0,0,0,2
llamó,0,0,0,0,0,0,0,0,0,0,2
Alargar,0,1,0,0,0,0,0,0,0,0,2
gastadores,0,0,0,0,0,0,0,0,0,0,1
alegre,0,2,0,0,0,0,0,0,0,0,1
Almizcle,0,1,0,0,1,0,0,0,0,0,0
Apático,0,3,0,0,2,0,0,0,0,1,2
Nodo,0,0,0,0,0,0,0,0,0,0,1
no voladoras,0,0,0,0,0,0,0,0,0,0,3
evaluar,0,0,2,0,0,0,0,0,0,0,1
inquisición,1,0,0,0,0,0,1,0,2,1,4
déjen me pensar,1,1,0,0,0,0,0,0,0,0,9
piratear,0,0,0,0,0,0,0,0,0,0,1
sin líder,0,0,0,0,0,0,0,0,0,0,3
gigante,0,1,0,0,0,0,0,0,0,0,1
películas más raras,1,0,0,0,0,3,0,0,0,0,4
obtuso,0,0,0,0,0,1,2,0,0,0,0
Cuasi,0,1,0,0,0,0,0,0,0,0,2
Influencia,0,0,0,0,0,0,0,0,0,0,2
Empresarios,0,2,0,0,0,0,0,0,0,0,1
Cuartel,0,0,1,0,1,0,0,0,0,0,0
querido,0,2,0,0,0,0,0,0,0,0,0
Disgusto,0,0,0,1,0,0,0,0,0,0,0
melendroso,0,0,0,0,0,0,0,0,0,0,1
Mató,1,0,1,0,0,0,1,0,0,0,0
sin ataduras,0,0,0,0,1,0,0,0,0,0,1
Duchi,0,0,0,0,0,0,0,0,0,0,2
desarraigado,0,0,0,0,1,0,0,0,0,0,2
Disipar,1,0,1,0,0,1,0,0,0,0,0
liendre,0,0,0,0,0,0,0,0,0,0,3
sodomised,0,0,0,0,0,0,1,0,0,0,0
Pared,0,0,0,0,0,0,0,0,0,0,1
Colchón,0,0,1,0,0,0,0,0,0,0,2
latente,0,0,0,0,0,0,0,0,0,0,2
trayectorias,0,0,0,0,0,1,0,0,0,0,0
Banda ancha,0,1,0,0,0,0,0,0,0,0,0
Parentesco,1,5,2,0,0,0,1,2,0,0,1
gravedad,0,0,0,0,0,0,0,0,0,0,3
Igualitaria,0,0,2,0,0,0,0,0,0,0,1
inseparable,0,0,0,0,1,0,0,0,0,0,0
giro,0,1,0,0,0,0,0,0,0,0,1
asimetrico,0,1,0,0,1,1,0,0,0,0,0
Cw,0,0,0,0,0,0,0,0,0,0,3
Joya,0,0,0,0,0,1,0,0,0,0,0
Modi,0,0,0,0,0,0,0,0,0,0,1
maltratar,0,0,0,0,0,1,0,0,0,0,0
instantáneo,0,0,0,0,0,0,0,3,0,0,1
Porra,0,0,0,1,0,0,0,0,0,0,1
Cañonera,0,0,0,0,0,0,0,0,0,0,1
diluvio,0,0,0,0,1,0,0,0,0,0,1
Reflexionar,0,0,0,0,0,1,0,0,0,0,1
Aperitivo,0,1,0,0,0,0,0,1,0,0,0
resplandor,0,0,0,0,0,0,0,0,0,0,1
Stormer,0,0,0,0,0,0,0,0,0,0,2
Camisa,0,0,0,0,1,0,0,0,0,0,0
Eclipsar,0,1,0,2,0,0,0,1,0,0,0
telecomicación,0,0,1,0,0,0,0,0,0,0,1
Jocoso,0,7,0,0,0,1,0,0,0,0,3
Desprenderse,0,0,0,0,0,0,0,0,0,0,2
Aldea,0,1,0,0,0,0,1,0,1,1,4
entrega,0,0,0,1,0,0,0,0,0,0,1
Brócoli,0,1,0,0,0,0,0,0,0,0,0
Sembradas,0,0,0,0,0,0,0,0,0,0,1
Oft,1,0,0,0,0,0,0,0,0,0,4
subordinado,0,0,0,0,1,0,0,0,0,0,0
winc,0,0,0,0,0,0,0,0,0,0,1
ostracise,0,1,0,0,0,0,0,0,0,0,1
Temperamento,0,2,0,0,0,0,1,0,0,0,1
resoplar,0,0,0,0,1,0,0,2,0,0,0
alegremente,0,3,0,0,0,0,0,0,0,0,0
indigno,0,0,0,0,0,0,0,0,0,0,1
remordimiento,1,0,0,0,0,0,0,0,0,0,1
subconsciente,0,0,0,0,0,1,0,0,0,0,0
arrogante,0,0,0,0,1,0,0,0,0,0,0
Venganza,0,1,0,0,0,0,0,0,0,0,1
incondicionalmente,1,0,2,0,0,0,0,0,0,0,1
reanudación,0,1,0,0,0,0,0,0,0,0,3
dolor de muela,0,0,0,0,0,0,0,0,0,0,3
séquito,1,0,0,0,0,0,0,0,0,0,0
Ñame,0,0,0,0,0,0,0,0,0,0,2
sintético,0,0,0,1,1,1,0,6,0,0,1
Sarcástico,0,0,0,0,0,0,0,0,0,0,1
Principio,0,0,0,0,0,0,0,1,0,0,1
Ajustador,0,0,0,0,0,0,0,0,0,0,1
Cockney,0,0,0,0,0,0,0,0,0,0,2
amplio,0,0,0,0,0,0,0,0,0,0,4
cadencia,0,2,0,0,0,0,0,0,0,0,1
Insípido,0,0,0,0,0,1,0,0,0,0,1
alcanzar,0,1,1,1,0,0,0,0,0,0,0
Bulldog,0,0,0,0,0,0,0,0,0,0,2
impecable,1,1,0,0,0,0,0,0,0,0,1
absurdo,0,0,0,0,0,1,0,0,0,0,0
Paria,0,0,0,0,0,0,0,0,0,0,1
masajes,0,1,1,0,0,0,0,0,0,0,1
elongación,0,0,0,0,1,0,0,0,0,0,2
potro,1,1,0,0,0,0,0,0,0,0,0
supremo,0,0,2,0,0,0,0,0,0,0,1
conducente,0,1,1,0,0,0,0,1,0,0,0
gramatica,0,1,0,0,0,0,0,0,0,0,1
Jong,0,0,0,0,0,0,0,0,0,0,1
Desigual,0,0,0,0,0,0,1,0,0,0,0
Provisión,2,0,3,0,0,1,0,0,0,1,4
no reconocido,0,0,0,0,0,0,0,0,0,0,2
pudín,1,0,0,0,0,0,1,0,0,0,0
Bufón,0,0,0,0,0,0,0,0,0,0,1
Mártir,0,2,0,0,2,0,0,0,0,0,0
Homo,0,1,0,0,0,0,0,0,0,0,1
toadies,0,0,0,0,0,0,0,0,0,0,1
pantomima,0,0,0,0,0,0,0,1,0,0,0
Din,0,0,0,0,0,0,0,0,0,0,2
Asignar,0,1,1,0,0,0,0,0,0,0,1
Sacrosanto,0,0,0,0,1,0,0,0,0,0,2
inintención,0,0,0,0,0,1,0,0,0,0,0
apresurado,0,1,0,0,0,0,0,0,0,0,1
infrigir,0,0,0,0,1,0,0,0,0,0,0
freno de mano,0,0,2,0,0,1,0,0,0,0,0
herboso,0,1,0,0,0,0,0,0,0,0,2
pisoton,0,0,0,0,0,0,0,0,0,0,3
caritativo,0,9,1,0,0,0,0,0,0,0,1
Rodeo,0,1,0,0,0,0,0,0,0,0,2
dirigible,0,0,0,0,0,0,0,0,0,0,2
jubiloso,0,1,0,0,0,0,0,0,0,0,2
Boa,0,0,0,0,0,1,0,0,0,0,1
especiosa,0,2,0,0,0,0,0,0,0,0,1
incredulidad,0,0,0,0,0,0,0,0,0,0,1
espectador,0,0,0,0,0,0,0,0,0,0,1
Embotellamiento,0,0,0,0,0,0,0,0,0,0,2
candidatura,0,0,0,0,0,0,0,0,0,0,2
conspicuamente,0,0,1,1,1,0,1,0,0,0,0
variación,0,0,0,0,0,0,0,2,0,0,0
Poética,0,1,0,0,1,0,0,0,0,0,0
Batalla,0,0,0,1,0,0,0,0,0,0,0
Reenfocar,0,0,0,1,0,0,0,0,0,0,1
bloqueo,0,0,0,0,0,0,1,0,0,0,0
Cera,0,0,0,0,0,1,0,0,0,0,1
Calma,1,0,0,0,0,0,0,0,0,0,1
Pentagrama,0,0,0,0,0,0,0,1,0,0,0
arable,1,1,1,0,0,1,0,0,0,0,5
ruinoso,0,0,0,1,0,0,0,0,0,0,0
menear,0,0,0,1,0,0,0,0,0,0,2
Microcosmos,2,2,1,0,1,1,0,2,0,2,7
impasible,1,0,0,0,0,0,0,0,0,0,1
esclerot,0,0,0,0,0,1,0,0,0,0,1
Sop,0,0,0,0,0,0,0,0,0,0,1
loable,0,6,1,1,0,0,1,0,0,0,3
gastar más,0,1,0,0,0,0,0,0,0,0,0
espurio,0,0,0,0,0,0,0,0,0,0,2
Aceleró,0,0,0,0,0,0,0,0,0,0,1
Sq,0,0,0,0,0,0,0,0,0,0,3
Montó,1,0,0,0,0,1,0,0,1,1,5
Adder,1,0,0,0,0,0,0,0,0,0,1
Heroico,0,2,0,0,0,0,0,0,0,0,0
servil,0,0,0,0,0,0,0,0,0,0,1
catarsis,0,2,0,0,0,0,0,0,2,1,4
Nave estelar,0,3,0,0,0,0,0,0,0,0,1
gaitero,0,0,0,0,0,0,0,0,0,0,3
elevado,0,3,0,0,0,0,0,1,1,0,5
Limelight,1,3,0,1,0,0,0,0,0,0,5
prohibió,0,0,0,0,1,0,0,0,0,0,0
Mayal,0,0,0,0,0,0,0,0,0,0,1
reorganisar,0,0,0,1,0,0,0,0,0,0,2
Decapitado,0,0,0,2,0,0,0,0,0,0,0
desacoplar,0,0,0,1,0,0,0,0,0,0,1
revoltoso,0,0,0,1,1,0,0,0,0,0,0
Extravagante,0,0,0,0,0,0,0,1,0,0,1
Testimonio,0,1,0,0,0,0,0,0,0,0,0
Capa,0,0,0,0,0,0,0,0,0,0,1
Hurra,0,12,0,0,0,0,0,0,0,0,0
anormal,0,0,0,0,0,0,0,0,0,0,1
Aerógrafo,0,0,0,0,0,0,0,0,0,0,2
Rinse,0,0,0,0,0,0,1,0,0,0,2
extradición,0,0,0,0,0,0,0,0,0,0,1
Modestia,1,0,0,0,0,0,0,0,0,0,1
hinchado,0,0,0,0,0,1,0,0,0,0,2
caída,0,0,0,1,0,0,0,0,0,0,0
Pista,0,0,0,0,0,0,0,0,0,0,1
arrastrando,0,0,0,1,0,1,0,0,0,0,0
pálido,0,0,0,0,0,1,0,0,0,0,0
menor,0,0,1,3,2,0,0,0,1,0,3
cautivando,0,0,0,0,0,0,0,0,0,0,2
capitular,2,1,1,5,0,0,1,0,0,0,1
Carpeta,0,0,0,0,0,0,0,0,0,0,3
suficiencia,1,0,0,0,0,0,0,0,0,0,0
Vigor,0,1,0,0,0,0,0,0,0,0,2
Gemido,0,0,0,0,0,0,0,0,0,0,1
improvisar,0,1,0,0,0,0,1,0,0,0,1
Kyle,0,0,0,0,0,0,0,0,0,0,2
gente de negocios,0,0,2,0,0,0,0,0,0,0,7
Conquistador,0,0,0,0,0,0,1,0,0,0,0
invicto,0,0,0,1,0,0,0,0,0,0,1
inconquistable,0,0,1,0,1,0,0,0,0,1,6
peludo,0,1,0,0,0,0,0,0,0,0,2
Preparado,0,0,0,0,0,0,0,0,0,0,3
Vagón,0,0,0,0,0,1,0,1,0,0,3
Joroba,0,0,0,0,0,0,0,0,0,0,2
pesadilla,0,0,0,1,0,0,0,0,0,0,0
Becerro,1,2,1,0,0,0,0,0,0,0,7
vacuidad,0,3,0,0,0,1,0,2,0,1,1
abnegación,0,1,0,0,1,0,0,0,0,0,0
guardería,0,0,0,0,0,0,0,0,0,0,1
anticoncepción,1,0,0,0,1,0,0,0,0,0,3
Vacante,1,3,0,0,0,1,0,0,0,0,0
bomba,0,0,0,0,0,1,0,0,0,0,0
misjudg,0,0,0,0,1,0,0,0,0,0,0
cachorro,0,1,0,0,0,0,0,0,0,0,0
Disipar,0,1,0,0,0,0,0,0,0,0,1
espondado,0,1,0,0,0,0,0,0,0,0,0
FIB,0,0,0,0,0,0,0,0,0,0,1
Aumentar,0,0,0,0,1,0,0,0,0,0,0
Anexar,0,0,0,0,0,0,0,0,0,0,1
Débil,0,0,0,2,0,0,0,0,0,0,1
Picnic,1,3,0,0,0,0,0,0,0,0,0
salir enfadado,1,0,0,0,0,1,0,1,0,0,1
castrar,0,1,0,0,1,0,0,0,0,0,1
Mantenimiento,0,0,2,0,1,0,0,1,0,0,0
Hazi,1,0,0,1,0,0,0,0,1,1,4
Desventaja,0,0,0,0,2,0,0,0,0,0,0
Abrir,0,0,0,0,0,0,0,0,0,0,2
condensado,0,0,0,1,0,0,0,0,0,0,0
peces,0,1,0,0,0,0,0,0,0,0,2
ingenuidad,0,0,1,1,0,0,0,0,0,0,1
conveniencia,1,1,0,0,0,0,0,0,0,0,1
sin amor,0,0,0,0,5,0,0,0,0,0,0
Corazonada,0,0,0,0,0,0,1,0,0,0,1
casa club,0,1,0,0,0,0,0,0,0,0,3
cabecilla,0,0,0,0,0,0,0,0,0,0,2
Mordido,0,0,0,0,1,0,0,0,0,0,0
rabia,0,0,0,0,0,0,1,0,0,0,0
Gracia,0,3,0,0,0,0,0,0,0,0,0
Caballero,0,2,8,0,0,0,0,0,1,0,1
recepción,0,0,0,0,0,0,0,0,0,0,2
mete,0,1,0,0,0,0,0,0,0,0,1
categóricamente,0,0,0,0,0,0,0,0,0,0,1
deservicio,0,1,1,0,0,1,1,0,0,0,1
Enviado,1,1,0,1,0,0,0,0,0,0,0
alfarero,0,0,0,0,0,0,0,0,0,0,2
molinero,0,0,0,1,0,0,0,0,0,0,2
Troy,1,0,0,0,0,0,0,0,0,0,0
Secta,0,0,0,1,0,0,0,0,0,0,1
ingratiate,0,0,0,0,0,0,0,0,0,0,2
Oxígeno,0,0,0,0,0,0,0,0,0,0,1
oracle,0,1,0,0,0,0,0,0,0,0,0
afanosamente,1,1,1,0,0,0,3,0,1,0,4
avoto,0,0,0,0,0,0,0,0,0,0,2
Rotonda,0,0,0,0,0,0,0,0,0,0,2
sin decir,0,0,0,0,0,0,0,0,0,0,1
hablar mal,0,0,0,0,3,0,1,0,0,0,5
revitalizar,0,0,0,0,0,0,0,0,0,0,2
miserable,0,0,0,0,1,0,0,0,0,0,1
conmesurar,0,0,0,0,0,0,0,0,0,0,3
insondable,0,0,0,0,0,0,0,0,0,0,2
resucitar,1,2,0,0,0,0,0,0,3,0,3
Cuerda,0,0,0,1,0,0,0,0,0,0,1
improbable,1,0,1,1,3,0,1,1,1,1,6
verv,1,3,0,0,0,1,0,0,2,1,1
Tartán,0,0,0,0,0,0,0,0,0,0,3
malestar,0,0,0,0,0,0,0,0,0,0,1
desmoralización,0,0,0,4,3,2,2,0,0,0,0
noticioso,0,1,2,0,0,0,0,0,0,0,0
desacierto,0,0,0,0,1,0,0,0,0,0,0
Blinder,0,0,0,2,0,1,0,0,0,0,0
eludir,1,0,0,0,0,0,0,0,0,0,1
aliviar,0,2,0,0,1,0,0,0,0,0,0
arduo,0,0,0,0,0,0,1,0,0,0,1
Peine,0,0,3,1,0,0,1,0,0,0,0
excede,0,0,0,0,0,0,0,1,0,0,0
Mamíferos,0,1,1,0,0,0,1,0,0,0,7
Cuajo,1,0,0,0,0,0,0,0,0,0,0
énfasis excesivo,1,1,0,0,0,1,1,1,3,0,1
Cataclismo,0,0,0,2,0,0,0,0,0,0,0
no homogénea,0,0,0,0,0,1,0,0,0,0,0
represalia,1,0,0,8,2,0,2,0,3,0,2
Manteca,1,0,0,0,0,0,0,0,0,0,1
Desarraigar,0,0,0,0,0,0,0,2,0,0,0
Carga,0,1,0,0,1,0,0,0,0,0,0
a la medida,0,1,0,0,0,0,0,0,0,0,0
suboptimo,0,0,2,1,0,0,0,0,0,0,0
Mortinato,0,1,0,1,5,0,0,0,0,0,1
desenredar,0,3,0,0,0,0,0,0,0,1,4
contractual,0,0,0,0,0,0,0,0,0,0,2
Prestamista,0,0,0,0,0,0,0,0,0,0,2
trazabilidad,0,2,0,1,0,0,0,0,0,0,0
déficit,0,0,0,0,0,0,0,0,0,0,1
Lejano,0,0,0,0,0,0,0,0,0,0,1
litigado,0,0,1,0,0,0,0,0,0,0,0
Avance,0,1,0,0,1,0,1,0,0,0,0
Artefacto,0,1,0,0,0,0,0,0,0,0,0
fantasías,0,1,0,0,0,0,0,0,0,0,0
corretaje,0,0,0,0,0,0,0,0,0,0,2
tipográfica,0,0,0,0,0,0,0,0,0,0,2
punzonable,0,0,0,2,0,1,0,0,0,0,0
Evangelio,0,1,0,0,0,0,0,0,0,0,0
infantil,0,0,0,0,0,0,0,0,0,0,1
escribir,0,0,0,0,0,0,0,0,0,0,1
sin corroborar,0,0,0,0,0,0,1,0,0,0,1
impuro,1,0,0,0,0,0,0,0,0,0,1
citado,0,1,0,0,0,0,0,0,0,0,1
neuronas,1,0,0,0,0,0,0,0,0,0,0
Acaparador,0,0,1,0,0,1,0,0,0,0,1
Diseccionar,0,0,0,0,0,0,0,0,0,0,2
Restar,0,0,0,0,0,0,0,0,0,0,2
Concurso,0,1,0,0,0,0,0,0,0,0,1
parecidos,0,1,0,0,0,0,0,1,0,0,1
Textual,0,0,0,0,0,0,0,0,0,0,1
Vernáculo,1,0,0,0,0,0,0,0,0,0,2
Ergonom,0,0,0,0,0,0,0,0,0,0,2
reencarnar,0,0,0,0,0,0,0,1,0,0,1
intimidad,0,0,0,1,0,0,0,0,0,0,2
balcones,0,0,0,0,0,0,0,0,0,0,2
Levantamiento,0,3,0,0,0,0,0,0,0,0,0
circunferencia,1,0,0,0,0,0,0,1,0,0,1
Geld,0,0,0,0,0,0,0,0,0,0,1
sin alma,0,0,0,2,1,1,0,0,0,0,0
Depósito,0,0,0,0,0,0,0,0,0,0,4
mercado,1,4,1,0,0,1,1,0,0,0,2
Milmillonésima,0,1,0,0,0,0,0,0,0,0,1
Piano,1,6,0,0,0,0,0,0,0,0,2
Imbécil,0,0,0,0,0,0,0,0,0,0,2
plutócrata,0,0,1,0,0,0,0,0,0,0,0
desnudo,0,0,0,0,1,2,0,1,0,0,0
Autómata,0,0,0,0,0,0,0,0,0,0,3
Villa,0,0,0,0,0,0,0,0,0,0,1
Escultor,0,1,0,0,0,0,0,0,0,0,0
simético,0,0,0,1,0,1,0,0,0,0,1
escultura,0,1,0,0,0,0,0,0,0,0,1
Hist,1,0,0,0,0,0,1,0,0,0,1
estrangular,0,0,0,0,0,0,0,0,0,0,1
Folleto,0,0,0,0,0,0,0,0,0,0,2
inconsiderar,0,0,0,0,0,0,1,0,0,0,2
Horrible,0,0,0,0,1,0,0,0,0,0,2
consiso,0,0,0,0,0,0,0,0,0,0,1
pizca,0,0,0,0,1,0,1,1,0,0,2
secamente,0,0,0,0,1,0,0,0,0,0,0
Noe,0,0,0,0,1,0,1,0,0,0,1
inequívoco,0,0,0,0,0,0,0,0,0,0,2
pánico,0,0,0,1,0,0,0,0,0,0,0
desunido,1,0,0,0,1,0,0,0,0,0,2
Absolutista,0,0,1,0,0,0,0,0,0,0,0
Obtener,0,2,0,0,0,0,0,0,0,0,2
editorializada,0,1,1,0,0,0,0,0,0,0,1
Menor,0,0,0,0,1,0,0,0,0,0,0
Troica,0,0,0,0,0,0,0,0,0,0,2
fácil,0,0,0,0,0,0,0,0,0,0,2
Dracma,0,0,0,0,0,0,0,0,0,0,4
navaja,0,0,1,8,0,0,0,1,0,0,2
Colgar,0,0,0,1,0,0,0,0,0,0,0
Obstruir,0,0,0,0,0,0,0,0,0,0,1
inicuo,0,0,0,0,0,0,3,0,0,0,0
Duelo,0,0,0,0,0,0,0,0,0,0,1
Banquete,0,1,0,0,0,0,0,0,0,0,2
Pelea,0,0,0,0,0,0,0,0,0,0,3
Bonita,0,5,0,0,0,0,0,0,1,0,2
Trauma,0,0,0,0,1,0,0,0,0,0,2
Escalofrío,0,0,0,0,0,0,0,0,0,0,2
berenjenas,0,3,0,0,0,1,0,0,0,0,1
ratatouille,0,5,0,0,0,0,0,1,0,0,1
linea costera,0,0,0,0,0,0,0,0,0,0,1
Dividendo,1,2,0,0,1,1,0,0,1,0,3
Marginado,0,0,0,1,0,0,0,0,0,0,0
Grado,0,0,0,0,0,0,0,0,0,0,1
Banda sonora,0,2,0,0,0,0,0,0,0,0,1
Acuerdo,1,1,3,0,0,0,0,0,2,1,2
airado,0,0,0,0,0,0,0,0,0,0,1
Leproso,0,0,0,0,0,0,0,0,0,0,1
viñeta,0,1,0,0,1,0,0,0,0,0,2
tritón,0,0,0,0,0,0,0,0,0,0,1
doble pensamiento,0,1,0,0,0,0,0,0,0,0,2
Bajo,2,2,0,0,0,0,0,0,5,1,6
Guión,0,2,0,0,0,0,0,0,0,0,0
inferior,0,0,0,0,0,0,0,0,0,0,2
tenue,1,0,0,0,0,0,0,0,0,0,2
Desinteresado,0,0,0,0,0,0,0,0,0,0,1
Grosero,0,0,0,0,0,0,0,0,0,0,2
Trozo,0,0,0,0,0,0,0,0,0,0,2
Cama,0,0,0,0,1,0,0,0,0,0,0
hinchazón,0,0,0,0,0,0,1,0,0,0,1
gratuita,0,0,0,1,0,0,0,0,0,0,0
fibra,1,3,2,0,0,0,0,0,0,0,5
Sobregiro,0,0,0,0,0,0,0,1,0,0,3
jardín de infantes,0,0,2,0,2,0,1,0,0,0,4
Chorro,0,0,0,0,0,0,0,0,0,0,2
Trig,0,0,0,0,0,0,0,0,0,0,1
Cine,0,1,0,0,0,0,0,0,0,0,1
mil maravillas,0,3,0,0,0,0,0,0,0,0,2
disonancia,0,0,0,0,0,0,0,0,0,0,1
Revisión,2,0,0,0,1,0,1,0,0,0,7
desacreditar,0,0,0,1,1,0,2,0,0,0,1
poco riguroso,0,1,1,0,0,0,0,0,0,0,0
hipotesis,0,0,0,0,1,0,0,0,0,0,1
Escalar,0,0,0,0,0,0,0,0,0,0,1
sorprendido,0,0,0,0,0,1,0,0,0,0,2
subfondo,0,0,0,0,0,0,0,0,0,0,3
Bosón,0,0,0,0,0,0,0,0,0,0,2
inamovible,0,0,0,1,0,0,0,0,0,0,0
Mumbo,0,0,0,0,0,0,0,0,0,0,2
Jumbo,0,4,0,0,0,0,0,0,0,0,0
Parodia,0,0,0,0,1,0,0,0,0,0,0
redoble,0,0,0,0,0,1,0,0,2,0,2
Psiquiatra,0,0,0,0,0,0,0,0,0,0,1
Aterrador,0,0,0,1,0,0,0,0,0,0,1
modelo,0,0,0,0,0,0,0,0,0,0,1
Ejercer,0,1,0,0,0,0,0,0,0,0,0
anniversario,0,0,0,0,0,0,0,0,0,0,2
Intermitente,0,1,0,0,1,0,0,2,0,0,0
relaciones,0,0,0,0,0,0,1,0,0,0,2
Langosta,0,0,0,0,0,0,0,0,0,0,1
nucleo,1,0,0,2,0,0,0,0,1,1,3
unidireccionalmente,1,0,0,1,0,1,0,0,0,0,0
desapasionamiento,0,0,0,0,2,1,0,0,0,0,0
Combo,0,1,0,0,0,0,0,0,0,0,3
masturbacion,1,0,0,0,0,0,0,0,0,0,1
hitos,2,0,2,0,0,0,0,0,0,0,6
anular,0,1,0,0,0,0,0,0,0,0,0
Establecer,1,0,7,0,0,0,0,2,0,0,2
reesamblar,0,0,0,0,0,0,0,0,0,0,1
desordenado,0,0,0,0,0,0,0,0,0,0,1
sucio,0,0,0,0,0,0,0,1,0,0,1
superposicion,0,0,0,0,0,0,0,0,0,0,1
teológico,0,1,0,1,0,0,0,0,0,0,0
evangelizando,0,0,0,0,0,0,0,0,0,0,1
TRUE,0,1,1,0,0,0,0,0,0,0,0
Inframundo,0,0,0,2,0,0,0,0,0,0,1
inmolación,1,0,0,0,1,0,0,0,0,0,2
húmedo,0,0,0,0,0,1,0,1,0,0,0
Coacción,0,0,0,0,0,0,1,0,0,0,2
más querido,0,0,0,0,0,0,0,0,0,0,3
visceral,0,0,0,0,0,1,0,0,0,0,0
profetizar,0,0,0,0,0,0,0,1,0,0,0
resurgir,0,0,0,0,0,0,0,1,0,0,0
Oasi,0,0,0,0,0,0,0,0,0,0,1
floral,0,0,0,0,0,0,0,0,0,0,1
indispensable,0,0,0,0,0,0,0,0,0,0,1
Foso,0,0,0,1,0,0,1,0,0,0,2
Evolucionista,0,0,0,0,0,0,0,0,0,0,1
opacidad,0,0,0,0,0,0,0,0,0,0,1
vida,0,1,0,0,0,0,0,0,0,0,2
no alienígena,0,1,0,0,1,0,0,0,0,0,0
Sic,0,0,0,0,0,0,1,0,0,0,1
omnipresente,0,0,1,0,0,0,0,0,0,0,2
anular la defensa,0,0,0,0,0,0,0,0,0,0,2
encapsular,0,0,0,0,0,0,0,0,0,0,1
Fora,0,0,0,0,0,0,0,0,0,0,3
Retorcer,0,0,0,0,1,0,0,0,0,0,0
calurosamente,0,0,0,0,0,0,0,0,0,0,3
Hogan,0,0,0,0,0,0,0,0,0,0,2
malversar,0,0,0,0,0,0,0,0,0,0,1
fermentar,0,0,0,0,0,0,0,0,0,0,3
Mamá,0,0,0,0,0,0,0,0,0,0,2
reequipamiento,1,0,3,0,0,1,0,0,1,0,3
independiente,0,0,0,1,0,0,0,0,0,0,0
capataz,0,0,0,1,0,0,0,0,0,0,1
Llorar,0,0,0,0,1,0,0,0,0,0,1
contraejemplos,0,0,0,0,0,0,0,0,0,0,2
Intestino,0,0,0,0,0,0,0,0,0,0,1
Secador,0,0,0,0,0,0,0,1,0,0,0
Gorrión,0,2,0,0,0,0,0,0,0,0,0
bajar,0,0,0,0,0,0,0,0,0,0,3
más firme,0,1,0,0,0,0,0,0,0,0,2
gravitar,0,0,0,0,0,0,0,0,0,0,1
Portátil,0,1,0,0,0,0,0,0,0,0,1
piruetas,0,0,0,0,0,0,0,0,0,0,3
Bailarina,0,0,0,0,0,0,0,0,0,0,2
incorrectamente,1,0,0,0,1,0,0,0,0,0,1
Comprador,0,1,0,0,0,0,0,0,0,0,2
Lunar,0,2,0,0,0,1,0,0,0,0,1
tentación,0,0,0,0,0,0,0,0,0,0,2
Hámster,0,1,0,0,0,0,0,0,0,0,2
sobrepasado,0,1,0,0,0,0,0,0,0,0,0
Tapa,0,0,0,0,0,0,0,0,0,0,2
comestible,1,1,1,0,0,0,0,0,0,0,7
Pt,0,0,0,0,0,0,0,0,0,0,10
Buscapersonas,0,1,0,0,1,0,0,0,0,0,2
Laberinto,0,0,0,1,0,1,0,2,0,0,0
facturación,0,0,0,0,0,0,0,0,0,0,1
Ejecutor,0,0,0,0,0,0,0,0,0,0,1
Tándem,0,0,0,0,0,0,0,0,0,0,1
herejía,0,0,1,2,0,0,0,0,0,0,0
Existencialista,0,0,1,0,0,0,1,1,0,0,1
Picado,0,0,0,8,0,0,0,0,0,0,1
Audio,0,1,0,0,0,0,0,0,0,0,3
subtitulo,0,0,1,0,0,0,0,0,0,0,2
no sofisticado,0,0,0,0,0,0,0,0,0,0,1
copión,0,0,0,1,0,1,0,0,0,0,0
salchicha,0,0,0,0,0,1,0,0,0,0,1
Albahaca,1,1,0,0,0,0,0,0,0,0,2
pegajoso,0,0,0,0,1,0,0,0,0,0,1
Triangular,1,0,0,0,0,0,0,0,0,0,1
recalibrar,0,0,0,0,0,0,0,0,0,0,1
exagerado,0,1,0,0,0,0,0,1,0,0,0
Bolos,0,1,0,0,0,1,0,1,1,2,5
hipersensite,0,0,0,0,0,0,0,0,0,0,1
Nada,0,1,0,0,0,0,0,0,0,0,1
Iv,0,0,0,0,0,0,0,0,0,0,12
incestuoso,0,0,0,0,0,0,1,0,0,0,0
jeroglífico,0,0,0,0,0,0,0,0,0,0,1
Reconstruir,0,1,0,0,0,0,0,0,0,0,2
sable,0,0,0,0,0,0,0,0,0,0,2
Pie,0,0,0,0,0,0,0,0,0,0,2
latitud,1,0,2,0,0,0,0,0,0,0,2
sutileza,0,0,0,0,0,0,0,0,0,0,2
horriblemente,1,0,0,1,1,1,0,0,0,0,0
reconquistar,0,0,0,0,0,0,0,0,0,0,2
Medianoche,0,0,0,0,0,0,0,0,0,0,1
irrecuperable,0,0,0,0,0,0,1,0,0,0,0
menos mal,0,3,0,0,0,0,0,1,0,0,6
condescendencia,0,0,0,0,0,0,0,0,0,0,1
